"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"saibamos",-0.0112489181594407,0.00723703428710049,-0.00755693697728832,0.00153795160953979,-0.00166011355671525,0.00449358453235194,-0.00742141089992243,0.0088710928652807,-0.0175532038252846,0.00734835141899101,-0.00604765364498842,0.00794514157939277,-0.00303229396067964,0.00259736670480992,-0.0181426247083027,0.0112796413850946,-0.0136044533850802,0.0157782545694118,-0.0285248906461826,0.0303695100115622,-0.0260206284965971,0.019483297659434,-0.00311138372984917,-0.0985637019200855,0.00939413502687257,0.0340866224775904,-0.0159235082638898,0.0308500722956866,0.00359933373448969,-0.0305561097208638,-0.0480405620254777,0.0424828133085263,-0.0229220491347502,-0.0344510622412147,0.0373632418073248,0.0401185237678451,-0.0138672985847097,0.00686143295546691,-0.00854466618755033,0.0160536696587094,-0.024224964236722,0.000544241818433345,0.000180481295283125,-0.0182588919940296,0.00378484155018873,-0.00627378018084658,0.00471348266069824,-0.0133880715345957,0.00369941928873979,-0.00613868846245252,-0.104567898612681,0.00104755379053061,-0.00230709921095398,0.000633486962696309,0.00338797001692162,0.00181721270749993,0.00154172180326887,0.00542430295502538,0.00906537202813545,0.0114500708774023,-0.000336427766739315,0.123786143073288,-0.162282178919616,-0.00227415294016286,0.0160886689441107,0.0110315473502444,0.0173735038668087,0.00769560886747672,0.00680336016054786,0.00141431038422654,0.00823764879157644,0.00525260778808076,0.020232031073172,-0.0332876275714513,-0.00152495049504917,-0.00652879445176194,-0.00616243793914408,-0.0016799259512497,-0.000257789968029974,-0.000119447847123327,-0.000188266697274435,0.000250460194911626,-0.000122592376846886,-0.000882915172423586,-0.00115250192857422,-0.00291330239620077,0.00258170175227103,0.000574534693765798,0.0012770364946361,-0.000420264768302324,0.0014617580197853,-0.00499949179608217,0.00188548406339412,0.000945209538782507,0.00181846851410864,0.000671797018173274,-0.000359937400535086,-0.00403147261943704,-0.000348641621312962,-0.000574701907597275
"todo",-0.0112489181594407,0.00723703428710082,-0.00755693697728688,0.00153795160953846,-0.00166011355671471,0.00449358453235169,-0.00742141089992331,0.00887109286528265,-0.0175532038252851,0.0073483514189908,-0.00604765364498736,0.00794514157939185,-0.00303229396067897,0.00259736670480993,-0.0181426247083002,0.0112796413850943,-0.0136044533850793,0.0157782545694125,-0.0285248906461822,0.030369510011563,-0.0260206284965974,0.0194832976594331,-0.00311138372984814,-0.0985637019200871,0.00939413502687268,0.0340866224775906,-0.0159235082638885,0.030850072295688,0.00359933373448921,-0.0305561097208648,-0.0480405620254767,0.0424828133085276,-0.0229220491347501,-0.0344510622412141,0.0373632418073222,0.0401185237678429,-0.0138672985847095,0.00686143295546586,-0.00854466618755013,0.0160536696587086,-0.0242249642367216,0.000544241818432629,0.000180481295282089,-0.0182588919940329,0.00378484155019109,-0.0062737801808479,0.00471348266069908,-0.0133880715345993,0.00369941928874044,-0.00613868846244642,-0.104567898612679,0.00104755379054808,-0.00230709921095878,0.000633486962696013,0.00338797001693025,0.00181721270748421,0.00154172180326922,0.00542430295502827,0.00906537202813722,0.0114500708774013,-0.000336427766740614,0.123786143073264,-0.162282178919592,-0.00227415294016263,0.0160886689441096,0.0110315473502417,0.0173735038668079,0.00769560886747674,0.00680336016054741,0.00141431038422662,0.00823764879157713,0.005252607788082,0.0202320310731795,-0.0332876275714758,-0.00152495049505222,-0.00652879445175718,-0.00616243793915483,-0.0016799259512451,-0.000257789968031444,-0.000119447847123155,-0.000188266697275751,0.000250460194914164,-0.000122592376850431,-0.00088291517242362,-0.00115250192857472,-0.00291330239620084,0.00258170175226933,0.000574534693766695,0.00127703649463587,-0.000420264768301737,0.0014617580197848,-0.00499949179608165,0.00188548406339331,0.000945209538782231,0.00181846851410787,0.00067179701817344,-0.000359937400535204,-0.00403147261943791,-0.000348641621312996,-0.00057470190759662
"vivência",-0.0112489181594407,0.00723703428709979,-0.0075569369772886,0.00153795160954073,-0.0016601135567159,0.00449358453235281,-0.00742141089992391,0.00887109286528165,-0.0175532038252836,0.00734835141899007,-0.00604765364498706,0.00794514157939163,-0.00303229396067783,0.00259736670480936,-0.0181426247083008,0.011279641385095,-0.0136044533850807,0.0157782545694125,-0.0285248906461833,0.0303695100115645,-0.0260206284965966,0.0194832976594334,-0.00311138372984803,-0.0985637019200864,0.00939413502687275,0.0340866224775896,-0.0159235082638877,0.0308500722956872,0.00359933373448991,-0.0305561097208642,-0.0480405620254759,0.0424828133085266,-0.0229220491347499,-0.0344510622412141,0.0373632418073235,0.0401185237678446,-0.01386729858471,0.00686143295546831,-0.00854466618754886,0.0160536696587113,-0.024224964236723,0.000544241818432969,0.000180481295283409,-0.0182588919940317,0.00378484155018984,-0.00627378018084692,0.00471348266069779,-0.0133880715345956,0.0036994192887396,-0.00613868846245005,-0.104567898612679,0.00104755379054627,-0.00230709921096291,0.000633486962690584,0.00338797001693032,0.00181721270748006,0.00154172180327046,0.00542430295502906,0.00906537202814185,0.0114500708774002,-0.000336427766740796,0.123786143073264,-0.162282178919599,-0.00227415294016267,0.016088668944108,0.0110315473502397,0.0173735038668069,0.00769560886747635,0.00680336016054614,0.00141431038422649,0.00823764879157525,0.0052526077880805,0.0202320310731775,-0.0332876275714832,-0.00152495049504971,-0.0065287944517584,-0.00616243793915013,-0.00167992595124726,-0.000257789968032643,-0.000119447847122923,-0.000188266697278247,0.000250460194920504,-0.000122592376860783,-0.000882915172421107,-0.0011525019285788,-0.00291330239620025,0.00258170175227052,0.000574534693764884,0.00127703649463746,-0.000420264768302468,0.00146175801978623,-0.00499949179607793,0.00188548406339113,0.000945209538781018,0.00181846851411116,0.000671797018172584,-0.000359937400536612,-0.00403147261943674,-0.000348641621314811,-0.000574701907595651
"desagradável",-0.0115717456692634,0.00741878459034177,-0.00764894636875074,0.00159376001785326,-0.00163902024974979,0.00458462898007875,-0.00761953011290131,0.00913287635347811,-0.0179875176670265,0.00750753853961419,-0.00628935895142577,0.00814790111823216,-0.00309531745549269,0.00259264096719006,-0.0186496610301091,0.0116415328997517,-0.0139778593514601,0.016201224320582,-0.0292913607773959,0.0311604347290051,-0.0267225822928236,0.0200001595462315,-0.00319958201303126,-0.101058196118944,0.00962931308880842,0.0349615616179485,-0.0162584514326369,0.0315823368650977,0.00368596561569423,-0.0312528761730227,-0.0491667658428259,0.0434950078223423,-0.0234562359814379,-0.0352532516130505,0.0382706907054761,0.0410984365551225,-0.014328295828746,0.00708321118360223,-0.00882848987107211,0.0163695381459698,-0.0248253062429357,0.000538414934327013,0.000202945384211306,-0.0187036557015054,0.00376836760189953,-0.00643420364692446,0.00487650376309844,-0.0136906414824867,0.00385727258499247,-0.00638470162518398,0.0128574741919018,-0.00140428155349798,0.00037255328835905,-0.00105914385836766,0.00394288656784318,-0.00139449556833203,-0.00191657363309005,-0.00241200714547864,-0.00398174836706449,-0.00604763344757044,-0.00195139570066101,-0.0812029389235591,0.0941034760606803,0.00107703881394104,-0.00856660264281562,-0.00545271362870288,-0.0118229908169237,-0.00820433361933929,-0.00573466677963912,-0.000871926105302219,-0.00716756008585922,-0.00449488043191662,-0.019934310691096,0.0385548962152331,0.00320306794582729,0.00684249521544288,0.00333733254784684,-0.00290586978297584,0.00027424632678988,0.000167138332410508,0.00116731271921641,0.00247785930045063,0.00147312798553004,0.00197040524127316,-0.00228738133925063,-0.000295663911923528,0.000100055027866964,0.00112200345193809,-0.000801527882017737,0.00134076894715773,-0.00700971355116578,0.00594056947046408,-0.0013658621704223,1.27883614222156e-05,0.00140063536033448,-0.00203576368596047,0.000920180245116373,-0.000249886046127987,-0.000214476813871606,0.00121762215577641
"efeito",-0.0115717456692634,0.00741878459034166,-0.0076489463687508,0.00159376001785314,-0.00163902024975002,0.004584628980078,-0.00761953011290201,0.00913287635347717,-0.0179875176670275,0.00750753853961389,-0.00628935895142618,0.00814790111823074,-0.00309531745549299,0.00259264096718991,-0.01864966103011,0.0116415328997515,-0.0139778593514615,0.0162012243205816,-0.0292913607773964,0.0311604347290041,-0.0267225822928226,0.0200001595462316,-0.00319958201303066,-0.101058196118945,0.00962931308880791,0.0349615616179478,-0.0162584514326366,0.0315823368650978,0.00368596561569417,-0.031252876173023,-0.0491667658428272,0.0434950078223418,-0.0234562359814372,-0.0352532516130519,0.0382706907054757,0.0410984365551216,-0.0143282958287446,0.00708321118360233,-0.00882848987107208,0.0163695381459703,-0.0248253062429354,0.000538414934327685,0.000202945384211836,-0.0187036557015061,0.00376836760189808,-0.00643420364692533,0.00487650376309781,-0.0136906414824868,0.003857272584991,-0.00638470162518423,0.0128574741919019,-0.00140428155349887,0.000372553288365037,-0.0010591438583705,0.00394288656784579,-0.00139449556834317,-0.0019165736330886,-0.00241200714548073,-0.00398174836706185,-0.00604763344757336,-0.00195139570066126,-0.0812029389235669,0.0941034760606786,0.00107703881394206,-0.00856660264281785,-0.00545271362870597,-0.011822990816925,-0.00820433361933914,-0.00573466677964071,-0.000871926105303045,-0.00716756008586073,-0.00449488043191798,-0.0199343106911008,0.038554896215217,0.00320306794582675,0.0068424952154437,0.00333733254784111,-0.00290586978297469,0.000274246326787743,0.000167138332410489,0.00116731271921554,0.00247785930045475,0.00147312798552347,0.00197040524127452,-0.00228738133925646,-0.000295663911922808,0.00010005502786014,0.00112200345194247,-0.000801527882019809,0.00134076894715916,-0.00700971355117035,0.00594056947045536,-0.00136586217041737,1.27883614257003e-05,0.00140063536032889,-0.00203576368595868,0.000920180245117673,-0.000249886046129713,-0.000214476813865897,0.00121762215577711
"efêmero",-0.0115717456692634,0.00741878459034193,-0.00764894636874983,0.00159376001785552,-0.00163902024974955,0.00458462898008005,-0.00761953011290234,0.00913287635347846,-0.0179875176670261,0.00750753853961394,-0.00628935895142638,0.00814790111823164,-0.00309531745549288,0.00259264096719092,-0.0186496610301112,0.0116415328997518,-0.0139778593514606,0.0162012243205802,-0.0292913607773946,0.031160434729005,-0.0267225822928221,0.0200001595462317,-0.00319958201303154,-0.101058196118945,0.00962931308880819,0.0349615616179495,-0.0162584514326372,0.0315823368650984,0.00368596561569544,-0.0312528761730231,-0.0491667658428275,0.0434950078223417,-0.0234562359814375,-0.0352532516130525,0.0382706907054746,0.0410984365551203,-0.0143282958287455,0.00708321118360209,-0.00882848987107208,0.0163695381459706,-0.0248253062429359,0.000538414934326256,0.000202945384211296,-0.0187036557015072,0.00376836760189924,-0.00643420364692578,0.0048765037630986,-0.0136906414824856,0.00385727258499008,-0.00638470162518462,0.0128574741919019,-0.0014042815534914,0.000372553288357776,-0.00105914385837397,0.00394288656784252,-0.00139449556834539,-0.0019165736330889,-0.00241200714547442,-0.00398174836705652,-0.00604763344757147,-0.00195139570066076,-0.0812029389235591,0.094103476060674,0.001077038813941,-0.00856660264281741,-0.00545271362870573,-0.01182299081693,-0.00820433361934147,-0.00573466677964093,-0.00087192610530265,-0.00716756008586129,-0.00449488043191819,-0.0199343106910967,0.0385548962152311,0.00320306794583241,0.00684249521543972,0.00333733254785594,-0.00290586978298032,0.000274246326790604,0.000167138332410766,0.00116731271921554,0.00247785930045235,0.00147312798552986,0.00197040524127439,-0.0022873813392503,-0.000295663911923677,0.000100055027871021,0.00112200345193514,-0.000801527882015676,0.00134076894715717,-0.00700971355116725,0.00594056947046389,-0.00136586217042217,1.27883614226198e-05,0.00140063536033448,-0.00203576368596084,0.000920180245115635,-0.000249886046128809,-0.000214476813867851,0.00121762215577695
"estéticos",-0.0115717456692634,0.00741878459034163,-0.00764894636875132,0.00159376001785239,-0.00163902024974886,0.00458462898007886,-0.0076195301129006,0.00913287635347793,-0.017987517667028,0.00750753853961365,-0.00628935895142549,0.00814790111823058,-0.00309531745549289,0.00259264096719104,-0.0186496610301091,0.0116415328997509,-0.0139778593514609,0.0162012243205825,-0.0292913607773968,0.0311604347290053,-0.0267225822928226,0.0200001595462324,-0.00319958201303191,-0.101058196118944,0.00962931308880783,0.0349615616179485,-0.0162584514326366,0.0315823368650983,0.00368596561569373,-0.0312528761730222,-0.0491667658428265,0.0434950078223426,-0.0234562359814378,-0.0352532516130537,0.0382706907054758,0.041098436555121,-0.0143282958287446,0.00708321118360176,-0.00882848987107197,0.0163695381459697,-0.0248253062429349,0.000538414934326735,0.000202945384212801,-0.0187036557015058,0.00376836760189838,-0.00643420364692485,0.00487650376309973,-0.0136906414824877,0.00385727258498866,-0.00638470162518445,0.012857474191902,-0.00140428155348543,0.000372553288359383,-0.00105914385837167,0.00394288656783756,-0.0013944955683412,-0.00191657363308814,-0.00241200714547396,-0.00398174836705494,-0.00604763344757,-0.00195139570066127,-0.081202938923566,0.0941034760606776,0.00107703881394181,-0.00856660264281747,-0.00545271362870261,-0.0118229908169291,-0.0082043336193412,-0.00573466677963998,-0.000871926105302136,-0.00716756008586045,-0.00449488043191596,-0.0199343106910864,0.0385548962152209,0.00320306794583435,0.00684249521543781,0.00333733254786794,-0.00290586978298435,0.000274246326792573,0.000167138332410465,0.00116731271921691,0.00247785930044955,0.00147312798552909,0.00197040524127375,-0.00228738133925146,-0.000295663911923342,0.000100055027869618,0.00112200345193525,-0.000801527882015559,0.00134076894715616,-0.00700971355116581,0.00594056947046753,-0.00136586217042366,1.27883614208339e-05,0.00140063536033754,-0.00203576368596156,0.000920180245114994,-0.000249886046127553,-0.000214476813873583,0.00121762215577782
"estímulos",-0.0115717456692634,0.00741878459034172,-0.00764894636875081,0.001593760017854,-0.00163902024974948,0.0045846289800788,-0.00761953011290114,0.00913287635347762,-0.0179875176670271,0.00750753853961435,-0.00628935895142593,0.00814790111823216,-0.00309531745549303,0.00259264096719112,-0.0186496610301091,0.0116415328997514,-0.0139778593514606,0.0162012243205808,-0.0292913607773967,0.0311604347290053,-0.0267225822928227,0.0200001595462313,-0.00319958201303018,-0.101058196118945,0.00962931308880826,0.0349615616179471,-0.0162584514326365,0.0315823368650978,0.00368596561569428,-0.0312528761730228,-0.0491667658428254,0.0434950078223419,-0.0234562359814384,-0.0352532516130516,0.0382706907054761,0.0410984365551225,-0.0143282958287449,0.00708321118360219,-0.00882848987107186,0.0163695381459703,-0.0248253062429362,0.000538414934325861,0.000202945384212026,-0.0187036557015045,0.00376836760189914,-0.00643420364692443,0.00487650376309927,-0.0136906414824872,0.00385727258499202,-0.00638470162518387,0.012857474191902,-0.00140428155348243,0.000372553288357207,-0.00105914385836974,0.00394288656784128,-0.00139449556834037,-0.00191657363308894,-0.00241200714548006,-0.00398174836706101,-0.00604763344757016,-0.00195139570066013,-0.0812029389235606,0.0941034760606823,0.00107703881394128,-0.0085666026428161,-0.00545271362870254,-0.0118229908169256,-0.00820433361933988,-0.00573466677964065,-0.000871926105302525,-0.00716756008585989,-0.00449488043191582,-0.0199343106910915,0.0385548962152216,0.00320306794583012,0.00684249521544253,0.0033373325478538,-0.00290586978297984,0.000274246326790085,0.000167138332410538,0.00116731271921701,0.00247785930045031,0.00147312798552733,0.00197040524127378,-0.00228738133925194,-0.0002956639119231,0.000100055027867866,0.00112200345193681,-0.000801527882015846,0.00134076894715785,-0.00700971355116594,0.00594056947046783,-0.001365862170425,1.27883614207047e-05,0.00140063536034012,-0.00203576368596273,0.000920180245113682,-0.000249886046126747,-0.000214476813873085,0.00121762215577794
"hindu",-0.0115717456692634,0.00741878459034163,-0.00764894636875139,0.00159376001785022,-0.0016390202497511,0.00458462898007843,-0.00761953011290301,0.00913287635347906,-0.0179875176670259,0.00750753853961364,-0.00628935895142468,0.00814790111823221,-0.00309531745549283,0.0025926409671907,-0.018649661030111,0.0116415328997514,-0.0139778593514599,0.0162012243205797,-0.0292913607773947,0.0311604347290058,-0.0267225822928231,0.0200001595462319,-0.00319958201302994,-0.101058196118945,0.0096293130888076,0.0349615616179491,-0.0162584514326369,0.0315823368650973,0.0036859656156941,-0.0312528761730232,-0.0491667658428258,0.0434950078223405,-0.0234562359814378,-0.0352532516130517,0.0382706907054758,0.0410984365551219,-0.014328295828747,0.007083211183602,-0.00882848987107202,0.0163695381459715,-0.0248253062429366,0.00053841493432578,0.00020294538421127,-0.0187036557015037,0.00376836760189929,-0.00643420364692539,0.00487650376309637,-0.0136906414824871,0.00385727258499441,-0.00638470162518348,0.0128574741919022,-0.00140428155346135,0.000372553288351764,-0.00105914385837149,0.00394288656785666,-0.00139449556835804,-0.00191657363308905,-0.00241200714547568,-0.00398174836705824,-0.00604763344756856,-0.00195139570065966,-0.081202938923542,0.0941034760606679,0.00107703881394168,-0.0085666026428152,-0.00545271362870263,-0.0118229908169215,-0.00820433361933841,-0.00573466677964054,-0.00087192610530238,-0.00716756008586173,-0.00449488043192014,-0.0199343106911078,0.0385548962152439,0.00320306794583036,0.00684249521543997,0.00333733254785803,-0.0029058697829813,0.000274246326791779,0.000167138332410361,0.00116731271921809,0.00247785930044843,0.0014731279855304,0.00197040524127357,-0.00228738133925131,-0.000295663911922796,0.000100055027870214,0.00112200345193465,-0.000801527882014751,0.00134076894715648,-0.007009713551164,0.00594056947047139,-0.00136586217042779,1.27883614185489e-05,0.00140063536034377,-0.00203576368596343,0.000920180245112247,-0.000249886046124764,-0.0002144768138758,0.00121762215577836
"intelectuais",-0.0115717456692634,0.00741878459034176,-0.00764894636875037,0.00159376001785699,-0.00163902024975038,0.00458462898007742,-0.00761953011289929,0.00913287635347768,-0.017987517667028,0.00750753853961424,-0.00628935895142688,0.00814790111823069,-0.00309531745549133,0.00259264096719022,-0.0186496610301078,0.0116415328997524,-0.0139778593514629,0.0162012243205824,-0.029291360777397,0.0311604347290047,-0.0267225822928227,0.0200001595462318,-0.00319958201303052,-0.101058196118943,0.00962931308880844,0.0349615616179478,-0.0162584514326374,0.0315823368651005,0.00368596561569514,-0.0312528761730249,-0.0491667658428278,0.0434950078223429,-0.0234562359814376,-0.0352532516130504,0.0382706907054741,0.0410984365551198,-0.0143282958287459,0.00708321118360264,-0.00882848987107155,0.0163695381459719,-0.0248253062429373,0.000538414934326441,0.000202945384212274,-0.0187036557015054,0.00376836760189858,-0.00643420364692625,0.00487650376309676,-0.0136906414824849,0.00385727258499691,-0.00638470162518323,0.0128574741919021,-0.00140428155347627,0.000372553288359282,-0.00105914385837335,0.00394288656784847,-0.00139449556834979,-0.00191657363308811,-0.00241200714547673,-0.00398174836705204,-0.00604763344756972,-0.00195139570066085,-0.0812029389235522,0.0941034760606779,0.00107703881394165,-0.00856660264281947,-0.00545271362870982,-0.0118229908169245,-0.00820433361933975,-0.00573466677964051,-0.000871926105302507,-0.00716756008586068,-0.00449488043191862,-0.0199343106911002,0.0385548962152287,0.00320306794583107,0.00684249521544123,0.00333733254784971,-0.00290586978297643,0.000274246326788585,0.000167138332410892,0.00116731271921266,0.00247785930045754,0.0014731279855191,0.00197040524127649,-0.00228738133925543,-0.000295663911923179,0.000100055027865523,0.00112200345193902,-0.000801527882017322,0.00134076894715758,-0.00700971355116683,0.00594056947046365,-0.0013658621704222,1.27883614227885e-05,0.00140063536033438,-0.0020357636859595,0.000920180245116973,-0.000249886046128533,-0.000214476813869387,0.00121762215577734
"intrinsecamente",-0.0115717456692634,0.00741878459034171,-0.00764894636875081,0.00159376001785405,-0.00163902024975114,0.00458462898007779,-0.00761953011290115,0.00913287635347894,-0.0179875176670264,0.0075075385396134,-0.00628935895142725,0.00814790111823163,-0.00309531745549181,0.00259264096718959,-0.0186496610301094,0.0116415328997528,-0.0139778593514608,0.0162012243205807,-0.0292913607773947,0.0311604347290061,-0.0267225822928228,0.020000159546233,-0.00319958201303041,-0.101058196118944,0.00962931308880871,0.0349615616179484,-0.016258451432636,0.0315823368650988,0.00368596561569402,-0.0312528761730229,-0.0491667658428259,0.0434950078223415,-0.0234562359814389,-0.035253251613051,0.0382706907054756,0.0410984365551217,-0.0143282958287463,0.00708321118360306,-0.00882848987107311,0.0163695381459718,-0.0248253062429349,0.00053841493432654,0.000202945384212315,-0.0187036557015045,0.00376836760189803,-0.00643420364692604,0.0048765037630964,-0.0136906414824876,0.0038572725849922,-0.0063847016251838,0.012857474191902,-0.00140428155349398,0.000372553288359268,-0.00105914385837547,0.00394288656784701,-0.00139449556835394,-0.00191657363308731,-0.00241200714547832,-0.00398174836704272,-0.0060476334475696,-0.00195139570066057,-0.081202938923557,0.094103476060685,0.00107703881394177,-0.00856660264282023,-0.00545271362871179,-0.0118229908169281,-0.00820433361934012,-0.00573466677964094,-0.000871926105302509,-0.00716756008586315,-0.0044948804319202,-0.0199343106911035,0.0385548962152149,0.00320306794582972,0.00684249521544356,0.0033373325478472,-0.00290586978297651,0.000274246326787526,0.000167138332411234,0.00116731271921272,0.00247785930046296,0.00147312798551143,0.00197040524127656,-0.00228738133926005,-0.000295663911922649,0.000100055027860884,0.00112200345193977,-0.000801527882018409,0.00134076894715776,-0.00700971355116717,0.0059405694704654,-0.00136586217042412,1.27883614207415e-05,0.00140063536033852,-0.0020357636859614,0.000920180245114507,-0.000249886046127652,-0.000214476813873118,0.00121762215577818
"neutra",-0.0115717456692634,0.0074187845903417,-0.00764894636875083,0.00159376001785372,-0.00163902024975107,0.004584628980078,-0.00761953011290092,0.00913287635347883,-0.0179875176670267,0.00750753853961345,-0.00628935895142638,0.00814790111823155,-0.00309531745549341,0.00259264096719074,-0.0186496610301096,0.011641532899752,-0.01397785935146,0.0162012243205809,-0.0292913607773955,0.031160434729006,-0.0267225822928233,0.0200001595462327,-0.00319958201303163,-0.101058196118944,0.0096293130888081,0.034961561617948,-0.0162584514326368,0.0315823368650972,0.00368596561569467,-0.031252876173023,-0.0491667658428276,0.0434950078223405,-0.0234562359814374,-0.0352532516130524,0.0382706907054757,0.0410984365551216,-0.0143282958287471,0.00708321118360234,-0.00882848987107289,0.0163695381459708,-0.0248253062429354,0.00053841493432623,0.000202945384213449,-0.0187036557015055,0.00376836760189862,-0.00643420364692354,0.00487650376309703,-0.0136906414824874,0.00385727258499247,-0.00638470162518377,0.012857474191902,-0.0014042815534937,0.000372553288358751,-0.00105914385837462,0.00394288656784938,-0.00139449556834885,-0.0019165736330876,-0.00241200714547738,-0.00398174836705194,-0.00604763344757111,-0.00195139570066031,-0.0812029389235619,0.0941034760606823,0.00107703881394305,-0.00856660264281886,-0.0054527136287072,-0.0118229908169253,-0.00820433361933826,-0.00573466677963991,-0.00087192610530281,-0.00716756008586028,-0.00449488043191643,-0.0199343106910909,0.0385548962152187,0.00320306794583011,0.00684249521544252,0.00333733254785016,-0.00290586978297668,0.000274246326789441,0.000167138332410932,0.00116731271921686,0.00247785930045492,0.00147312798552367,0.0019704052412745,-0.00228738133925381,-0.000295663911923494,0.000100055027868846,0.0011220034519353,-0.000801527882015774,0.00134076894715675,-0.00700971355116494,0.00594056947046859,-0.00136586217042497,1.2788361420039e-05,0.00140063536034149,-0.00203576368596254,0.000920180245112981,-0.000249886046125255,-0.000214476813875191,0.00121762215577836
