"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"jovem",-0.0289083844222961,-0.0347699401069153,-0.0406724397881538,-0.00125886061596084,0.0118850008138406,0.0194686794578923,0.00195774310192608,-0.0371520534662678,0.0154197118729122,-0.0378372186892255,0.0151904906741005,0.0735580740253857,-0.0633665109743747,-0.0795810248290555,-0.0636554413455044,0.0343676809945059,-0.033340632295438,0.0261050451631718,0.0293507994258584,-0.00873242314997699,-0.0105297315664098,0.0242165249434186,-0.0149232087385841,0.00879381141662888,0.000166528722661259,0.0258816405725016,0.00693650140798413,-0.0164758406418586,0.00664707608252914,0.00953301667787435,0.00750326696201258,-0.00737643643784543,-0.0207879447908888,0.00991566636581575,-0.0118969656712246,-0.0198862743599215,0.00566164350408842,-0.000524140568172279,0.00418857156233784,-0.00043323643768959,-0.00196303248163133,-0.00242464123167093,-0.00245139383510333,0.00356141622652488,0.00754003476806658,-0.00590349823114837,0.00104063375697015,0.00452077470316073,-0.000473735317453033,0.000369694287734343
"viveu",-0.0289083844222961,-0.0347699401069153,-0.0406724397881538,-0.00125886061596084,0.0118850008138406,0.0194686794578923,0.00195774310192608,-0.0371520534662678,0.0154197118729122,-0.0378372186892255,0.0151904906741005,0.0735580740253857,-0.0633665109743747,-0.0795810248290555,-0.0636554413455044,0.0343676809945059,-0.033340632295438,0.0261050451631718,0.0293507994258584,-0.00873242314997699,-0.0105297315664098,0.0242165249434186,-0.0149232087385841,0.00879381141662888,0.000166528722661259,0.0258816405725016,0.00693650140798413,-0.0164758406418586,0.00664707608252914,0.00953301667787435,0.00750326696201258,-0.00737643643784543,-0.0207879447908888,0.00991566636581575,-0.0118969656712246,-0.0198862743599215,0.00566164350408842,-0.000524140568172279,0.00418857156233784,-0.00043323643768959,-0.00196303248163133,-0.00242464123167093,-0.00245139383510333,0.00356141622652488,0.00754003476806658,-0.00590349823114837,0.00104063375697015,0.00452077470316073,-0.000473735317453033,0.000369694287734343
"cardiovascular",-0.0173723897803284,0.00773154880167352,0.00229523662465835,-0.0134752656692425,0.00534999318098555,-0.00390121595725617,0.0111145804270827,0.0237344862871495,0.0278041969126983,0.0214240074115095,-0.00696170387258244,-0.00683624504188774,-0.00827339631935681,0.0190092671339174,-0.0230074032803253,0.0129120649782131,-0.0196608629215988,0.0025899350967637,0.0311478138424947,-0.00575176455071873,0.0150196400050604,-0.0260016118644939,0.00999115412584595,0.00758507501386263,-0.00797397805834704,-0.0239692606698014,-0.028334581651201,0.0154714379446107,0.0163411742518011,-0.0213552132346935,-0.00739943145202733,0.035807431216896,-0.0211989022335462,0.0150440460235064,-0.0540758587546329,-0.044203851325469,-0.045127868018901,0.0364675613504291,0.0345451643979321,-0.0174622681345052,-0.0188993906200349,0.046076481309198,0.0416011583681834,-0.143729369253489,0.0266689756991637,0.0211306885609942,-0.00339616230172778,-0.000957809431927742,-0.0218918476100519,0.00927861585674529
"8",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"aprovado",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"concluiu",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"curso",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"enem",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"ensino",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"espírito",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"exame",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"federal",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"fez",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"grau",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"ingressar",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"médio",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"passado",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"prisão",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"prisional",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"santo",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"segundo",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"sisu",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"superior",-0.0259207304132052,0.0104201606195246,-0.0215772198957153,-0.0288081829583818,-0.0272791798421707,-0.149978985924903,-0.0119198476492643,-0.0384301309669708,-0.0107617291127089,-0.0201903148409167,0.0140244320745703,-0.03542392447221,-0.00443904224193857,-0.00496453391103669,0.0087248930971159,0.0126204586885662,-0.0205230595013173,0.0262050715030258,0.020960692568024,-0.00944724202173918,0.00992990115208596,0.00322053704546126,-0.011289732602805,-0.00527461869429542,-0.00614738953049304,-0.00705496030376266,0.000753778051614123,-0.00106021512435048,-0.0254948767454903,0.00654374164097357,0.00374562153019493,0.0192579981405286,-0.00332151123364836,-0.00793633314677215,-0.00621714459344977,0.0169160059809716,-0.00245064560411918,0.0155999584807955,0.00997040217395781,-0.00385547919955124,0.000795077591540094,-0.000872663018653763,0.00283355867994891,0.0163096919601093,0.00277953297841157,0.00193711652038533,0.0017991468553823,-0.00687264959176457,0.00226118134525705,-0.00195319693667801
"acreditam",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"alemães",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"berço",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"cultura",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"encontrou",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
