"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"potencialmente",-0.0125309208865829,0.00343460012774317,0.00160785359272949,-0.000369080927321155,0.00462923648412512,0.00147379752268775,-0.00468396236397534,0.012548418238635,0.0107946290563263,0.00297151255467619
"torno",-0.0125309208865829,0.00343460012774317,0.00160785359272949,-0.000369080927321155,0.00462923648412512,0.00147379752268775,-0.00468396236397534,0.012548418238635,0.0107946290563263,0.00297151255467619
"velocidade",-0.0125309208865829,0.00343460012774317,0.00160785359272949,-0.000369080927321155,0.00462923648412512,0.00147379752268775,-0.00468396236397534,0.012548418238635,0.0107946290563263,0.00297151255467619
"zunindo",-0.0125309208865829,0.00343460012774317,0.00160785359272949,-0.000369080927321155,0.00462923648412512,0.00147379752268775,-0.00468396236397534,0.012548418238635,0.0107946290563263,0.00297151255467619
"acre",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"agropecuária",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"alimento",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"asahi",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"brasileira",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"cacau",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"co",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"cuja",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"cupuaçu",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"embrapa",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"empresa",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"envolvendo",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"família",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"foods",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"gigante",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"itamaraty",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"japonesa",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"ltd",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"não-governamentais",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"ongs",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"organizações",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"pesquisa",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"polêmica",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"semente",-0.0148735316005529,0.00649036871231917,0.000878155327744563,0.00455219997177981,0.00182305458713633,0.00843659403110078,-0.0399978443953908,0.0316681103888923,0.0326358096318459,-0.0258069494332375
"aciona",-0.0163412957867485,0.00729628930209066,0.00222919903335531,0.00839095474477508,0.000294497767471424,-0.00149897977978681,0.00225031482738076,0.000328538740276629,0.00124890356848245,-0.00744780878513522
"ataque",-0.0163412957867485,0.00729628930209066,0.00222919903335531,0.00839095474477508,0.000294497767471424,-0.00149897977978681,0.00225031482738076,0.000328538740276629,0.00124890356848245,-0.00744780878513522
"entanto",-0.0163412957867485,0.00729628930209066,0.00222919903335531,0.00839095474477508,0.000294497767471424,-0.00149897977978681,0.00225031482738076,0.000328538740276629,0.00124890356848245,-0.00744780878513522
"folha",-0.0163412957867485,0.00729628930209066,0.00222919903335531,0.00839095474477508,0.000294497767471424,-0.00149897977978681,0.00225031482738076,0.000328538740276629,0.00124890356848245,-0.00744780878513522
"inseto",-0.0163412957867485,0.00729628930209066,0.00222919903335531,0.00839095474477508,0.000294497767471424,-0.00149897977978681,0.00225031482738076,0.000328538740276629,0.00124890356848245,-0.00744780878513522
"mordida",-0.0163412957867485,0.00729628930209066,0.00222919903335531,0.00839095474477508,0.000294497767471424,-0.00149897977978681,0.00225031482738076,0.000328538740276629,0.00124890356848245,-0.00744780878513522
"série",-0.0163412957867485,0.00729628930209066,0.00222919903335531,0.00839095474477508,0.000294497767471424,-0.00149897977978681,0.00225031482738076,0.000328538740276629,0.00124890356848245,-0.00744780878513522
"agrícola",-0.0143391615673678,0.00322853657626684,0.0140466292512003,-0.0111732395143695,-0.00911110988567749,0.00314851717800892,0.00925875470932277,0.000199233633052726,-0.014607408258067,-0.010781225570382
"central",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"classe",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"conhecer",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"ficando",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"interligadas",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"objetivo",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"salas",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"terminal",-0.0261517189237386,0.00593161297806362,0.00466967444855009,0.0225823683709113,0.00253803650064374,0.00751820410720496,-0.00504831888969581,0.0352534728384496,0.00333325752864099,-0.00752536654576504
"corresponde",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"dentre",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"diagnóstico",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"diagnósticos",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"empregam",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"exames",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"exposições",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"feitos",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"ionizante",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"isto",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"maior",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"médicas",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"mundial",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"parcela",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"raios",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"significativa",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"x",-0.0158951802412199,0.0122668432050215,0.00276857582414009,-0.00323506918229825,0.0100323933204381,0.00682306897530354,-0.0156556616217247,0.0211997479660137,0.0113998842052876,-0.00141732617370745
"desenvolvimento",-0.0118494938931143,0.00546895875303765,-0.00395558914552449,0.00245832785264163,-0.000652787261415285,0.00142124768383208,-0.000697280939719898,0.00885183893381506,-0.00630345977829415,0.00212717009108118
"medicamentos",-0.0118494938931143,0.00546895875303765,-0.00395558914552449,0.00245832785264163,-0.000652787261415285,0.00142124768383208,-0.000697280939719898,0.00885183893381506,-0.00630345977829415,0.00212717009108118
"naturais",-0.0118494938931143,0.00546895875303765,-0.00395558914552449,0.00245832785264163,-0.000652787261415285,0.00142124768383208,-0.000697280939719898,0.00885183893381506,-0.00630345977829415,0.00212717009108118
"novos",-0.0118494938931143,0.00546895875303765,-0.00395558914552449,0.00245832785264163,-0.000652787261415285,0.00142124768383208,-0.000697280939719898,0.00885183893381506,-0.00630345977829415,0.00212717009108118
"alumínio",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"baratear",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"concreto",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"consegue",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"engenheiro",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"escória",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"materiais",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"metalurgista",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"produto",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
"utilizados",-0.0194545633991889,0.00617796844867629,-0.00351226361136295,0.0153813623817031,-0.00564466435824727,-0.0179064538876787,-0.0360101173078733,0.0130344050162541,-0.053691202051304,0.0455015324555248
