"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"terrenos",-0.0171081709411815,0.0104408301755699,-0.00784239784562799,0.00369243381682926,0.00790962699159618,-0.00565188061355501,0.00225451516021824,-0.00788282626710654,-0.0167442128746766,-0.00315083212569777,0.00784567259092829,0.0135409314280962,0.0233475852853098,-0.0109914819265225,-0.0184472196215428,0.0347605003778787,0.0272575859029918,-0.1148360967311,-0.00819740118080882,-0.068905239514164
"valeriam",-0.0171081709411815,0.0104408301755699,-0.00784239784562799,0.00369243381682926,0.00790962699159618,-0.00565188061355501,0.00225451516021824,-0.00788282626710654,-0.0167442128746766,-0.00315083212569777,0.00784567259092829,0.0135409314280962,0.0233475852853098,-0.0109914819265225,-0.0184472196215428,0.0347605003778787,0.0272575859029918,-0.1148360967311,-0.00819740118080882,-0.068905239514164
"jogarem",-0.0153398365792494,0.0047541382093437,0.00571284311564492,0.0130170696119108,-0.00748182138285437,1.47172431130644e-05,-0.00447817518207572,0.00956554547043192,-0.00689300783420805,0.0066477758001686,0.0116504048044771,0.000907835612697946,-0.00314684420339101,-0.000755314741395762,-0.0084782786090968,0.000103424513037757,-0.0165259108188569,0.00442149952651022,-0.00254296471181129,0.00879256141023369
"vasilhames",-0.0153398365792494,0.0047541382093437,0.00571284311564492,0.0130170696119108,-0.00748182138285437,1.47172431130644e-05,-0.00447817518207572,0.00956554547043192,-0.00689300783420805,0.0066477758001686,0.0116504048044771,0.000907835612697946,-0.00314684420339101,-0.000755314741395762,-0.0084782786090968,0.000103424513037757,-0.0165259108188569,0.00442149952651022,-0.00254296471181129,0.00879256141023369
"andréia",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"camarote",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"d",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"deus",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"esposo",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"impiamente",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"infelicidade",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"infringindo",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"lado",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"legítimo",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"lei",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"lucinda",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"mandamento",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"nono",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"num",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"pecou",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"teatro",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"ver",-0.00388940197347832,-0.000167227975075335,-0.00133049003753799,0.00174282190904646,-0.00122764947616457,0.000352628117197559,-0.0018989234541666,0.00103016874991247,8.26169263489566e-05,-0.000899482766560444,0.0010752628893452,0.00131542298905946,0.00168933324749418,-0.000324780580799649,-0.0021414531067652,0.000262141938439929,0.000785642194892531,-0.00312918964915549,-0.0059909547132649,0.0052294027634397
"criou",-0.0171047470076902,0.0104498340330017,-0.00778955059392726,0.00371039118821777,0.00790294547562071,-0.00561478473003412,0.00223245582647649,-0.00783629734491479,-0.0167699923836949,-0.00312457885771878,0.00794927213619676,0.0135507188058417,0.0233298124179319,-0.0109899118490199,-0.0183588276540667,0.0347630282319186,0.0272233230850331,-0.114637707701862,-0.00816023723473516,-0.0687893415247172
"larga",-0.0171047470076902,0.0104498340330017,-0.00778955059392726,0.00371039118821777,0.00790294547562071,-0.00561478473003412,0.00223245582647649,-0.00783629734491479,-0.0167699923836949,-0.00312457885771878,0.00794927213619676,0.0135507188058417,0.0233298124179319,-0.0109899118490199,-0.0183588276540667,0.0347630282319186,0.0272233230850331,-0.114637707701862,-0.00816023723473516,-0.0687893415247172
"leite",-0.0171047470076902,0.0104498340330017,-0.00778955059392726,0.00371039118821777,0.00790294547562071,-0.00561478473003412,0.00223245582647649,-0.00783629734491479,-0.0167699923836949,-0.00312457885771878,0.00794927213619676,0.0135507188058417,0.0233298124179319,-0.0109899118490199,-0.0183588276540667,0.0347630282319186,0.0272233230850331,-0.114637707701862,-0.00816023723473516,-0.0687893415247172
"nascera",-0.0171047470076902,0.0104498340330017,-0.00778955059392726,0.00371039118821777,0.00790294547562071,-0.00561478473003412,0.00223245582647649,-0.00783629734491479,-0.0167699923836949,-0.00312457885771878,0.00794927213619676,0.0135507188058417,0.0233298124179319,-0.0109899118490199,-0.0183588276540667,0.0347630282319186,0.0272233230850331,-0.114637707701862,-0.00816023723473516,-0.0687893415247172
"paquetá",-0.0171047470076902,0.0104498340330017,-0.00778955059392726,0.00371039118821777,0.00790294547562071,-0.00561478473003412,0.00223245582647649,-0.00783629734491479,-0.0167699923836949,-0.00312457885771878,0.00794927213619676,0.0135507188058417,0.0233298124179319,-0.0109899118490199,-0.0183588276540667,0.0347630282319186,0.0272233230850331,-0.114637707701862,-0.00816023723473516,-0.0687893415247172
"estrago",-0.0154922086710195,0.00477703463184765,0.00574985955758385,0.0131462379932816,-0.007562406286246,-2.01618477286784e-05,-0.00451845401640522,0.00957603286083311,-0.00691778010085171,0.0067240551715119,0.0117325813624927,0.000951294473129417,-0.00327750784682508,-0.00077489163863758,-0.00847245400422756,6.77456041908425e-05,-0.0166668842017441,0.00440625005649135,-0.00249973664236057,0.00886458239541069
"imaginar",-0.0154922086710195,0.00477703463184765,0.00574985955758385,0.0131462379932816,-0.007562406286246,-2.01618477286784e-05,-0.00451845401640522,0.00957603286083311,-0.00691778010085171,0.0067240551715119,0.0117325813624927,0.000951294473129417,-0.00327750784682508,-0.00077489163863758,-0.00847245400422756,6.77456041908425e-05,-0.0166668842017441,0.00440625005649135,-0.00249973664236057,0.00886458239541069
"cavalaria",-0.00387103532954278,-0.000166354702479759,-0.00132558542217377,0.00173666631659398,-0.00122372983682978,0.00035077424413074,-0.00189231417351137,0.00102642931796704,8.17467950464222e-05,-0.000896494948078833,0.00107192578104667,0.00131146541928228,0.00168443971553796,-0.000322614119756044,-0.00213546346799594,0.000263196449366812,0.000782112023205086,-0.00312099937164545,-0.00597398372386689,0.0052170315260525
"remígio",-0.00387103532954278,-0.000166354702479759,-0.00132558542217377,0.00173666631659398,-0.00122372983682978,0.00035077424413074,-0.00189231417351137,0.00102642931796704,8.17467950464222e-05,-0.000896494948078833,0.00107192578104667,0.00131146541928228,0.00168443971553796,-0.000322614119756044,-0.00213546346799594,0.000263196449366812,0.000782112023205086,-0.00312099937164545,-0.00597398372386689,0.0052170315260525
"soares",-0.00387103532954278,-0.000166354702479759,-0.00132558542217377,0.00173666631659398,-0.00122372983682978,0.00035077424413074,-0.00189231417351137,0.00102642931796704,8.17467950464222e-05,-0.000896494948078833,0.00107192578104667,0.00131146541928228,0.00168443971553796,-0.000322614119756044,-0.00213546346799594,0.000263196449366812,0.000782112023205086,-0.00312099937164545,-0.00597398372386689,0.0052170315260525
"tenente",-0.00387103532954278,-0.000166354702479759,-0.00132558542217377,0.00173666631659398,-0.00122372983682978,0.00035077424413074,-0.00189231417351137,0.00102642931796704,8.17467950464222e-05,-0.000896494948078833,0.00107192578104667,0.00131146541928228,0.00168443971553796,-0.000322614119756044,-0.00213546346799594,0.000263196449366812,0.000782112023205086,-0.00312099937164545,-0.00597398372386689,0.0052170315260525
"teve",-0.00387103532954278,-0.000166354702479759,-0.00132558542217377,0.00173666631659398,-0.00122372983682978,0.00035077424413074,-0.00189231417351137,0.00102642931796704,8.17467950464222e-05,-0.000896494948078833,0.00107192578104667,0.00131146541928228,0.00168443971553796,-0.000322614119756044,-0.00213546346799594,0.000263196449366812,0.000782112023205086,-0.00312099937164545,-0.00597398372386689,0.0052170315260525
"0,2",-0.0307216280596441,0.0400712053226752,0.0418883279427772,-0.0432229364983758,-0.0253504940677836,0.0173675342599639,-0.019912484357109,-0.0735999920999946,0.0627686075388157,-0.013573463607376,-0.0129058081313457,0.0405155103516646,0.0437781136574187,0.0343001993749286,-0.0269927453167243,-0.014820481846265,0.0394343023267483,0.0207677927370411,0.0251040022971115,0.0125336818430087
"2",-0.0307216280596441,0.0400712053226752,0.0418883279427772,-0.0432229364983758,-0.0253504940677836,0.0173675342599639,-0.019912484357109,-0.0735999920999946,0.0627686075388157,-0.013573463607376,-0.0129058081313457,0.0405155103516646,0.0437781136574187,0.0343001993749286,-0.0269927453167243,-0.014820481846265,0.0394343023267483,0.0207677927370411,0.0251040022971115,0.0125336818430087
"2100",-0.0307216280596441,0.0400712053226752,0.0418883279427772,-0.0432229364983758,-0.0253504940677836,0.0173675342599639,-0.019912484357109,-0.0735999920999946,0.0627686075388157,-0.013573463607376,-0.0129058081313457,0.0405155103516646,0.0437781136574187,0.0343001993749286,-0.0269927453167243,-0.014820481846265,0.0394343023267483,0.0207677927370411,0.0251040022971115,0.0125336818430087
"3,2",-0.0307216280596441,0.0400712053226752,0.0418883279427772,-0.0432229364983758,-0.0253504940677836,0.0173675342599639,-0.019912484357109,-0.0735999920999946,0.0627686075388157,-0.013573463607376,-0.0129058081313457,0.0405155103516646,0.0437781136574187,0.0343001993749286,-0.0269927453167243,-0.014820481846265,0.0394343023267483,0.0207677927370411,0.0251040022971115,0.0125336818430087
"ameaça",-0.0307216280596441,0.0400712053226752,0.0418883279427772,-0.0432229364983758,-0.0253504940677836,0.0173675342599639,-0.019912484357109,-0.0735999920999946,0.0627686075388157,-0.013573463607376,-0.0129058081313457,0.0405155103516646,0.0437781136574187,0.0343001993749286,-0.0269927453167243,-0.014820481846265,0.0394343023267483,0.0207677927370411,0.0251040022971115,0.0125336818430087
